"date","site","who","transect","segment","round","vial_number","specimen_number","gross_ID","plant","insect_order","insect_family","insect_subfamily","insect_genus","insect_species","fine_ID","pollen","notes","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9","X.10","X.11","X.12","year","date.site"
2021-07-09,"Stupid Falls","TL","T2",2,1,"",NA,"Bombus bifarius","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",4,1,"",NA,"Beetles","Potentilla pulcherrima","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","same as TL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T2",3,1,"",NA,"Beetles","Potentilla pulcherrima","Coleoptera","","","","","","","dark blue beetle",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T1",4,1,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T1",4,1,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T1",4,1,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T3",4,1,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T3",5,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T2",1,2,"",NA,"Bombus bifarius","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",2,2,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T1",1,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T1",4,2,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T3",1,2,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T1",1,2,"",NA,"Bombus bifarius","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",4,3,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",4,3,"",NA,"Bombus unknown","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",4,3,"",NA,"Beetles","Galium boreale","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","same as TL2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",3,3,"",NA,"Other fly","Potentilla pulcherrima","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","TL","T2",3,3,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T2",5,3,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-09,"Stupid Falls","KW","T2",5,3,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-09.Stupid Falls"
2021-07-13,"Rustlers Gulch","TL","T2",2,1,"TL1",70894,"Other fly","Potentilla pulcherrima","Diptera","","","","","Tiny","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T2",2,1,"TL2",70895,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Colletidae","Rophitinae","Dufourea","maura","Dufourea maura","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T2",5,1,"TL3",70896,"Syrphidae","Valeriana edulis","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T3",3,1,"MC1",70897,"Other fly","Potentilla pulcherrima","Diptera","Rhagionidae","","","","Rhagionidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T3",2,2,"TL4",70898,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","ineptus","Panurginus ineptus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T2",4,2,"MC2",70899,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","cressoniellus","Panurginus cressoniellus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T3",5,2,"MC3",70900,"Moths","Potentilla pulcherrima","Lepidoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T2",3,2,"MC4",70901,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Panurginae","Panurginus","cressoniellus","Panurginus cressoniellus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","KA","T3",2,3,"KA7",70902,"Other fly","Potentilla pulcherrima","Diptera","Empididae","","","","Hybotidae","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T1",2,1,"",NA,"Small black solitary bee","Potentilla fruticosa","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T1",5,2,"",NA,"Bombus frigidus","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T1",4,2,"",NA,"Syrphidae","Potentilla fruticosa","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T2",2,2,"",NA,"Bombus californicus","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","californicus","Bombus californicus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T2",2,2,"",NA,"Other fly","Potentilla pulcherrima","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T3",5,2,"",NA,"Syrphidae","Achillea millefolium","Diptera","Syrphidae","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T2",1,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","MC","T1",1,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","KA","T1",2,3,"",NA,"Other fly","Potentilla pulcherrima","Diptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-13,"Rustlers Gulch","TL","T1",3,3,"",NA,"Bombus frigidus","Potentilla fruticosa","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-13.Rustlers Gulch"
2021-07-15,"Stupid Falls","MC","T2",1,1,"MC1",70925,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",4,1,"KA1",70926,"Beetles","Solidago multiradiata","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"KA2",70927,"Small black solitary bee","Taraxacum officinale","Hymenoptera","Halictidae","Halictinae","Lasioglossum","","Lasioglossum","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",3,2,"KA3",70928,"Other fly","Solidago multiradiata","Diptera","Tachinidae","","","","Tachinidae 2","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,2,"KA4",70929,"Beetles","Solidago multiradiata","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","same as KA4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",1,2,"KA5",70930,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","Colletidae","Colletinae","Colletes","","Colletes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"KA6",70931,"Beetles","Potentilla pulcherrima","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"KA7",70932,"Small black solitary bee","Solidago multiradiata","Hymenoptera","Andrenidae","Andreninae","Andrena","","Andrena","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"KA8",70933,"Syrphidae","Potentilla pulcherrima","Diptera","Syrphidae","Syrphinae","Eupeodes","","Eupeodes","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",5,3,"MC2",70934,"Beetles","Achillea millefolium","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",1,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",1,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",1,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T2",3,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",2,1,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T3",4,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T2",1,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T1",2,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T2",5,1,"",NA,"Bombus unknown","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T1",2,1,"",NA,"Beetles","Taraxacum officinale","Coleoptera","Meloidae","Meloinae","Epicauta","","Epicauta","","same kind as KA1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"",NA,"Blue butterfly","Potentilla pulcherrima","Lepidoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"",NA,"Bombus unknown","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"",NA,"Bombus bifarius","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",4,1,"",NA,"Bombus unknown","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",2,1,"",NA,"Bombus rufocinctus","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","rufocinctus","Bombus rufocinctus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",2,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",4,1,"",NA,"Hemipteran","Galium boreale","Hemiptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",3,1,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,1,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T2",5,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T2",5,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T2",5,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T2",5,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T2",5,2,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T3",4,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T1",4,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T1",4,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T1",4,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","TL","T3",3,2,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T2",4,2,"",NA,"Bombus flavifrons","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T1",5,2,"",NA,"Bombus flavifrons","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","MC","T1",2,2,"",NA,"Bombus flavifrons","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",1,2,"",NA,"Small black solitary bee","Potentilla pulcherrima","Hymenoptera","","","","","","","adrena?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",1,2,"",NA,"Bombus frigidus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","frigidus","Bombus frigidus","","YYBBO, black face",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",2,3,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",5,3,"",NA,"Bombus bifarius","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",5,3,"",NA,"Bombus flavifrons","Potentilla pulcherrima","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"",NA,"Beetles","Solidago multiradiata","Coleoptera","","","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"",NA,"Bombus unknown","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T3",1,3,"",NA,"Bombus unknown","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",4,3,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T2",4,3,"",NA,"Bombus appositus","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","appositus","Bombus appositus","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,3,"",NA,"Bombus flavifrons","Delphinium barbeyi","Hymenoptera","Apidae","Apinae","Bombus","flavifrons","Bombus flavifrons","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
2021-07-15,"Stupid Falls","KA","T1",3,3,"",NA,"Bombus bifarius","Solidago multiradiata","Hymenoptera","Apidae","Apinae","Bombus","bifarius","Bombus bifarius","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,"2021-07-15.Stupid Falls"
